,participant_id,session_start_iso,handedness,proficiency,age,block,block_time_s,trial,amplitude_px,direction,diameter_px,radius_px,errors,path_distance_px,center_to_click_px,trial_time_s
2759,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,8,360,left,160,80,0,404.65,401.81,0.9075
2760,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,9,180,left,80,40,0,152.95,150.12,0.7248
2761,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,10,500,left,80,40,0,511.74,501.48,0.9069
2762,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,11,360,right,120,60,0,696.61,389.08,1.0189
2763,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,12,500,left,120,60,0,455.73,451.11,0.754
2764,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,13,500,right,80,40,0,513.5,507.72,1.407
2765,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,14,260,left,40,20,0,378.57,269.01,1.3441
2766,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,15,180,right,120,60,1,161.72,152.45,0.7381
2767,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,16,180,right,160,80,0,127.23,123.63,0.8352
2768,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,17,500,right,160,80,1,651.11,570.11,1.2958
2769,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,18,500,right,120,60,0,1263.87,458.34,1.5296
2770,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,19,500,left,160,80,0,469.9,467.05,1.0395
2771,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,20,180,left,40,20,2,276.08,179.4,8.0997
2772,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,21,260,right,80,40,1,546.0,291.01,1.1946
2773,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,22,360,right,80,40,1,370.21,358.05,1.3603
2774,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,23,360,right,160,80,1,311.38,309.87,0.8065
2775,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,24,260,right,40,20,1,325.77,272.15,2.231
2776,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,25,360,left,120,60,0,522.64,369.09,1.1127
2777,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,26,260,right,160,80,0,224.12,222.01,0.8696
2778,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,27,260,right,120,60,0,228.56,219.66,0.9774
2779,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,28,360,left,40,20,0,356.05,349.01,1.3062
2780,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,29,260,left,160,80,0,239.14,237.0,0.9176
2781,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,30,180,left,120,60,1,127.64,126.04,1.16
2782,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,31,500,left,40,20,0,495.51,492.01,1.4246
2783,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,7,56.5357,32,360,left,80,40,0,360.71,355.05,0.8805
2784,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,1,360,right,40,20,0,492.27,357.24,1.0307
2785,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,2,180,left,40,20,1,180.89,172.03,1.3288
2786,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,3,260,left,40,20,0,271.45,262.0,1.0894
2787,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,4,260,left,160,80,1,449.1,286.34,1.007
2788,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,5,180,right,80,40,0,476.59,212.02,1.136
2789,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,6,180,right,120,60,0,177.06,173.67,0.748
2790,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,7,360,left,120,60,0,389.58,388.33,0.7474
2791,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,8,260,left,120,60,0,288.27,287.09,0.7348
2792,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,9,500,right,40,20,0,785.72,481.03,1.708
2793,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,10,180,right,40,20,1,248.1,179.63,1.308
2794,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,11,180,left,120,60,0,133.54,133.0,0.7133
2795,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,12,260,right,120,60,0,290.2,280.06,0.7401
2796,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,13,360,left,160,80,0,303.51,303.03,0.7179
2797,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,14,180,left,160,80,0,213.11,206.16,0.5697
2798,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,15,500,right,160,80,0,677.21,548.11,1.0575
2799,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,16,500,right,80,40,0,666.05,502.02,1.1006
2800,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,17,260,right,40,20,0,252.93,249.01,0.9965
2801,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,18,500,left,120,60,0,502.38,494.23,0.8873
2802,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,19,360,left,40,20,0,496.61,375.05,1.2754
2803,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,20,180,right,160,80,0,453.47,241.25,0.9001
2804,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,21,500,left,160,80,0,510.82,474.89,0.938
2805,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,22,500,right,120,60,0,534.87,526.31,0.8943
2806,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,23,260,right,160,80,0,229.9,191.59,0.7793
2807,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,24,360,right,120,60,0,344.86,332.01,1.1708
2808,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,25,360,left,80,40,0,340.15,329.0,1.0514
2809,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,26,360,right,80,40,0,383.02,374.03,0.9275
2810,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,27,180,left,80,40,0,151.24,148.22,0.8449
2811,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,28,260,left,80,40,1,314.89,286.06,1.2307
2812,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,29,500,left,40,20,0,510.84,506.0,1.0728
2813,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,30,500,left,80,40,0,480.94,479.07,1.1036
2814,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,31,260,right,80,40,0,257.13,245.01,0.9679
2815,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,8,42.7473,32,360,right,160,80,0,353.45,350.12,0.9112
2816,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,1,500,right,160,80,1,492.57,488.04,0.9174
2817,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,2,180,left,160,80,0,142.72,129.14,0.8224
2818,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,3,260,right,80,40,0,288.24,267.23,1.0687
2819,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,4,180,right,160,80,0,156.03,142.02,0.879
2820,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,5,500,right,120,60,0,516.26,507.05,1.9907
2821,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,6,360,left,120,60,1,341.65,336.38,0.8398
2822,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,7,180,left,120,60,0,194.74,177.28,1.6455
2823,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,8,360,left,160,80,0,329.95,327.18,0.9308
2824,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,9,500,right,40,20,0,519.19,505.08,1.1997
2825,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,10,360,left,80,40,0,360.65,356.0,0.7521
2826,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,11,180,right,80,40,0,219.38,196.31,0.8547
2827,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,12,260,right,160,80,0,210.68,205.18,0.7787
2828,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,13,500,left,40,20,0,696.32,510.01,1.1702
2829,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,14,500,left,80,40,1,613.18,518.12,1.4592
2830,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,15,260,left,40,20,0,997.35,263.05,1.2087
2831,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,16,360,right,40,20,0,570.87,356.24,1.1327
2832,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,17,180,right,120,60,0,183.27,181.0,0.6845
2833,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,18,180,left,40,20,0,176.6,170.0,0.9722
2834,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,19,360,right,120,60,0,353.48,349.65,0.8821
2835,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,20,260,right,120,60,1,243.59,235.01,1.1499
2836,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,21,260,left,80,40,0,295.47,290.14,0.7985
2837,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,22,260,right,40,20,0,267.75,257.19,1.01
2838,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,23,260,left,160,80,1,248.7,247.02,1.02
2839,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,24,180,left,80,40,2,287.73,187.02,1.7526
2840,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,25,500,left,160,80,1,583.24,516.55,0.925
2841,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,26,180,right,40,20,1,240.35,189.1,0.9062
2842,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,27,360,left,40,20,0,409.44,365.05,1.3029
2843,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,28,360,right,80,40,0,918.81,322.01,0.9933
2844,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,29,260,left,120,60,0,269.84,268.84,0.7432
2845,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,30,500,left,120,60,0,505.06,479.34,0.8892
2846,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,31,360,right,160,80,0,610.14,431.05,0.9264
2847,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,9,44.2201,32,500,right,80,40,0,601.28,519.51,1.3654
2848,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,1,260,right,80,40,1,270.16,236.61,1.5857
2849,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,2,500,left,120,60,0,470.27,465.57,0.8357
2850,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,3,260,left,40,20,0,324.16,270.01,1.1048
2851,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,4,360,left,40,20,0,375.47,359.0,1.3628
2852,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,5,500,right,160,80,0,496.85,486.26,0.8418
2853,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,6,500,left,40,20,0,490.73,488.03,1.176
2854,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,7,180,right,120,60,0,174.23,168.76,0.8499
2855,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,8,260,left,160,80,0,203.87,200.36,0.836
2856,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,9,180,left,120,60,0,175.86,172.41,0.6826
2857,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,10,360,right,40,20,0,382.65,365.23,1.6074
2858,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,11,500,right,80,40,0,500.99,491.49,1.1518
2859,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,12,260,left,120,60,1,261.27,258.05,0.6672
2860,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,13,360,right,120,60,0,376.65,369.99,1.0353
2861,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,14,500,left,80,40,0,594.15,477.0,0.8565
2862,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,15,500,right,120,60,0,676.69,511.06,1.1907
2863,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,16,180,right,80,40,1,200.58,195.66,0.8247
2864,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,17,360,left,120,60,0,537.68,386.02,0.92
2865,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,18,180,right,160,80,0,176.33,173.01,0.7261
2866,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,19,260,right,120,60,1,302.88,247.11,0.793
2867,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,20,180,left,40,20,0,342.85,171.35,0.8255
2868,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,21,500,left,160,80,0,450.72,450.07,0.8421
2869,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,22,180,left,160,80,0,142.78,141.51,0.577
2870,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,23,360,right,80,40,0,376.98,369.35,0.8353
2871,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,24,360,left,160,80,0,337.13,333.18,0.6978
2872,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,25,500,right,40,20,0,493.19,490.0,1.0252
2873,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,26,260,right,40,20,0,271.34,267.0,1.2004
2874,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,27,180,right,40,20,0,180.8,177.0,0.9934
2875,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,28,260,right,160,80,1,262.91,256.33,0.9574
2876,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,29,360,left,80,40,0,360.06,356.04,0.7958
2877,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,30,260,left,80,40,0,243.28,241.17,0.732
2878,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,31,180,left,80,40,0,170.47,170.0,0.6491
2879,163166,2025-11-15T14:36:12,Right-handed,Rarely use mouse,23,10,41.6271,32,360,right,160,80,0,362.36,352.36,0.6897
2880,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,1,500,right,120,60,0,495.85,493.03,1.1554
2881,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,2,500,left,80,40,0,494.82,491.41,1.4452
2882,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,3,260,left,120,60,0,226.62,226.02,0.9686
2883,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,4,180,left,40,20,0,219.33,191.04,1.2909
2884,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,5,500,right,40,20,0,522.53,498.14,1.4414
2885,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,6,360,left,120,60,0,387.37,386.37,0.8363
2886,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,7,260,left,80,40,0,268.89,268.09,1.0737
2887,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,8,500,left,40,20,0,600.84,506.02,1.6347
2888,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,9,260,right,80,40,0,286.26,284.45,0.895
2889,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,10,360,right,40,20,0,357.24,355.28,1.0987
2890,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,11,260,left,160,80,0,256.64,255.44,1.1809
2891,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,12,360,left,160,80,0,488.56,425.7,1.3078
2892,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,13,180,left,160,80,0,196.26,195.31,0.9267
2893,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,14,360,right,80,40,0,368.27,356.27,1.0767
2894,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,15,500,right,160,80,0,543.55,502.29,0.9745
2895,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,16,260,left,40,20,0,254.46,248.13,1.4306
2896,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,17,500,right,80,40,0,522.47,517.51,3.2798
2897,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,18,180,right,80,40,0,199.42,183.02,1.1686
2898,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,19,260,right,160,80,0,254.64,254.14,1.2528
2899,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,20,180,left,80,40,0,180.21,172.97,1.6468
2900,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,21,500,left,120,60,0,469.05,454.19,1.57
2901,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,22,260,right,120,60,0,545.65,263.37,1.0863
2902,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,23,180,left,120,60,0,147.78,143.17,1.4763
2903,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,24,260,right,40,20,0,255.4,250.2,1.3112
2904,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,25,360,right,160,80,0,368.77,357.95,0.9677
2905,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,26,180,right,40,20,0,164.83,161.11,1.2757
2906,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,27,180,right,120,60,0,153.78,141.06,3.9003
2907,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,28,360,left,80,40,1,342.22,336.25,1.3134
2908,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,29,360,left,40,20,0,364.52,358.05,1.4328
2909,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,30,180,right,160,80,0,172.68,160.01,0.9851
2910,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,31,500,left,160,80,0,497.63,488.01,0.7336
2911,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,1,364.3574,32,360,right,120,60,0,360.95,339.33,1.0774
2912,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,1,260,right,80,40,1,255.79,250.51,1.4946
2913,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,2,180,right,160,80,0,176.74,172.63,0.8925
2914,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,3,180,left,160,80,0,146.02,145.34,0.9214
2915,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,4,360,right,40,20,0,451.63,341.01,1.7314
2916,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,5,180,left,80,40,0,150.79,150.33,1.0556
2917,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,6,360,left,40,20,0,371.49,365.14,1.3914
2918,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,7,180,left,120,60,0,150.68,150.01,1.3526
2919,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,8,260,left,80,40,0,261.65,250.05,1.314
2920,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,9,500,right,120,60,0,652.29,511.39,1.305
2921,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,10,500,left,40,20,0,502.21,487.02,1.3455
2922,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,11,360,right,120,60,0,561.52,379.0,1.2584
2923,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,12,360,right,160,80,0,436.35,368.07,1.1545
2924,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,13,180,left,40,20,0,222.45,182.18,1.2204
2925,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,14,180,right,80,40,0,169.93,166.08,1.3759
2926,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,15,500,left,80,40,0,505.29,495.46,1.316
2927,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,16,180,right,120,60,0,192.29,189.13,0.9269
2928,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,17,260,left,160,80,0,262.72,252.87,1.2309
2929,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,18,360,right,80,40,0,382.32,360.01,1.3254
2930,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,19,500,right,160,80,0,537.84,498.26,1.3418
2931,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,20,500,left,160,80,0,686.96,546.03,1.2323
2932,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,21,360,left,80,40,0,338.92,327.3,2.02
2933,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,22,500,right,40,20,2,511.92,495.04,2.9522
2934,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,23,500,left,120,60,0,514.23,507.22,1.3631
2935,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,24,260,left,120,60,0,228.56,226.22,1.3864
2936,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,25,180,right,40,20,0,179.13,178.4,1.1872
2937,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,26,260,right,160,80,0,295.39,258.91,1.1499
2938,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,27,260,right,40,20,0,353.16,270.03,1.3392
2939,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,28,260,right,120,60,0,260.68,258.41,2.0386
2940,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,29,360,left,160,80,1,309.96,307.01,1.9039
2941,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,30,260,left,40,20,1,283.35,279.03,1.759
2942,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,31,360,left,120,60,0,323.45,322.26,1.4645
2943,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,2,72.7503,32,500,right,80,40,1,495.41,486.12,1.9961
2944,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,1,260,left,40,20,0,260.08,259.19,1.2881
2945,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,2,360,left,120,60,0,328.91,328.3,1.1334
2946,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,3,500,left,120,60,0,469.22,458.74,1.1497
2947,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,4,260,right,40,20,0,368.6,269.03,1.1478
2948,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,5,180,left,40,20,0,172.62,172.03,1.3906
2949,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,6,260,left,80,40,0,262.36,252.0,1.3176
2950,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,7,260,right,160,80,0,248.23,246.29,0.9553
2951,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,8,500,right,160,80,0,462.79,460.72,1.1934
2952,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,9,500,left,40,20,0,568.58,500.02,1.1722
2953,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,10,180,left,160,80,0,186.63,183.07,0.9207
2954,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,11,360,left,160,80,0,355.19,354.32,0.8407
2955,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,12,180,right,40,20,0,177.59,176.1,1.0759
2956,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,13,260,left,120,60,0,214.86,212.01,1.0674
2957,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,14,260,right,80,40,0,243.75,242.35,1.1448
2958,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,15,180,left,80,40,0,182.59,182.33,0.9206
2959,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,16,360,right,120,60,1,317.36,313.0,1.4644
2960,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,17,360,right,160,80,0,381.49,376.04,1.278
2961,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,18,360,left,40,20,0,353.7,352.0,1.2982
2962,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,19,360,right,80,40,0,372.35,351.28,30.8247
2963,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,20,500,right,120,60,0,543.17,541.01,0.9458
2964,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,21,500,right,80,40,0,549.76,504.0,0.9689
2965,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,22,180,right,120,60,0,191.08,185.0,1.6693
2966,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,23,360,left,80,40,0,352.94,351.14,1.1247
2967,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,24,180,left,120,60,0,132.55,131.14,1.3599
2968,38011,2025-11-15T14:59:12,Left-handed,Regular user,21,3,95.5378,25,500,right,40,20,0,648.48,510.01,1.7168
